hyper,ave_epoch,epoch,ave_indicator,indicator,ave_score,socre
"(1, 21, 'sigmoid')",691.4,"[972, 394, 63, 1980, 48]",0.9117283581522674,"[0.9754905016233418, 0.9779436054601962, 0.8744254743674031, 0.9899237289296581, 0.7408584803807381]",1528.2864,"[827.8274, 704.0769, 2661.6262, 577.23883, 2870.6628]"
"(1, 21, 'softplus')",682.0,"[898, 975, 329, 1188, 20]",0.8538747418990613,"[0.964728035814953, 0.9840355401954486, 0.9316607159564576, 0.9851718332498343, 0.40377758427861365]",1722.0266,"[993.0872, 599.00433, 1963.5027, 700.2439, 4354.295]"
"(1, 21, 'tanh')",495.6,"[723, 636, 565, 420, 134]",0.9613560752701824,"[0.9798589078976744, 0.9835972827155995, 0.9668406710211538, 0.9879076509217167, 0.8885758637947674]",1048.0103,"[750.4367, 607.1706, 1367.7262, 632.355, 1882.3628]"
"(1, 22, 'elu')",581.4,"[614, 856, 481, 420, 536]",0.9406785199581341,"[0.9697972518814187, 0.9809317289791889, 0.934744611138777, 0.9750861657387921, 0.8428328420524936]",1327.1128,"[918.95825, 654.649, 1918.6885, 907.6656, 2235.6025]"
"(1, 22, 'sigmoid')",795.4,"[1237, 697, 315, 1141, 587]",0.9708302068845814,"[0.98930976625023, 0.9851465686695979, 0.9469391683501632, 0.9903632915833858, 0.9423922395695308]",954.52997,"[546.72156, 577.7849, 1730.1483, 564.5078, 1353.4873]"
"(1, 22, 'softplus')",577.8,"[885, 1095, 247, 641, 21]",0.8380720647748967,"[0.965634683182608, 0.9850248547534896, 0.928301656315275, 0.9838348847962306, 0.32756424482687996]",1785.3851,"[980.2408, 580.1474, 2011.1796, 731.1307, 4624.2266]"
"(1, 22, 'tanh')",706.8,"[960, 650, 453, 639, 832]",0.9748765147240113,"[0.9761797020984556, 0.9842718452305154, 0.9614917485425906, 0.988634589837003, 0.9638046879114912]",914.0965,"[816.1052, 594.55457, 1473.9175, 613.05316, 1072.852]"
"(1, 23, 'elu')",676.8,"[582, 790, 526, 555, 931]",0.962685469588566,"[0.9714285730803948, 0.981300255305966, 0.943622737844487, 0.9845101060559723, 0.9325656756560095]",1101.113,"[893.7962, 648.29205, 1783.398, 715.698, 1464.3813]"
"(1, 23, 'sigmoid')",565.6,"[1148, 403, 61, 1169, 47]",0.9083164004617323,"[0.9824745285151975, 0.9832616795842223, 0.8406850084692228, 0.9901188370363712, 0.7450419487036486]",1546.0676,"[700.01514, 613.3506, 2997.9514, 571.623, 2847.3972]"
"(1, 23, 'softplus')",330.2,"[507, 396, 219, 374, 155]",0.9322727170148202,"[0.9611571074548008, 0.967419202848969, 0.926986759086579, 0.9798151803192076, 0.8259853353645443]",1419.355,"[1042.1454, 855.72394, 2029.5376, 816.9925, 2352.3755]"
"(1, 23, 'tanh')",499.6,"[556, 521, 370, 659, 392]",0.972339270537787,"[0.9765086381967526, 0.9831517887867984, 0.9551302675334533, 0.9813339462894554, 0.965571711882475]",969.7627,"[810.45087, 615.3607, 1591.0105, 785.65497, 1046.3365]"
"(1, 24, 'elu')",488.2,"[657, 781, 544, 437, 22]",0.7182642724910308,"[0.9700195437805138, 0.9804766402593997, 0.9288790066344825, 0.9802841920038601, -0.26833802022310227]",2147.8672,"[915.5704, 662.415, 2003.0657, 807.4449, 6350.8403]"
"(1, 24, 'sigmoid')",294.8,"[77, 42, 48, 1267, 40]",0.8443369513801985,"[0.8198460129052288, 0.8195687715725796, 0.7956000121575276, 0.9912368362306588, 0.7954331240349976]",2148.5483,"[2244.37, 2013.7645, 3395.758, 538.3145, 2550.5354]"
"(1, 24, 'softplus')",1793.0,"[7897, 491, 216, 339, 22]",0.8339973370273549,"[0.9752889658025808, 0.978124519749326, 0.9266369286248745, 0.9809278067312737, 0.30900846422871975]",1809.7103,"[831.22394, 701.1834, 2034.3939, 794.15625, 4687.594]"
"(1, 24, 'tanh')",656.8,"[739, 736, 312, 876, 621]",0.9709926914547055,"[0.9798239798933933, 0.9816723874120503, 0.95172579605407, 0.990758379315256, 0.9509829145987574]",968.8947,"[751.08716, 641.80896, 1650.2656, 552.8148, 1248.4968]"
"(2, 8, 'elu')",434.4,"[706, 478, 31, 917, 40]",0.9007240002982149,"[0.9747123133552442, 0.9822920793589663, 0.7921626457799565, 0.993322893098006, 0.7611300698989013]",1624.3829,"[840.86664, 630.86523, 3424.1917, 469.89386, 2756.0967]"
"(2, 8, 'sigmoid')",362.6,"[38, 816, 337, 25, 597]",0.6298565243124334,"[0.20062718746247266, 0.9766005702312219, 0.9118483352466831, 0.12030439512106494, 0.9399021335007249]",2891.7693,"[4727.6714, 725.19617, 2230.0344, 5393.5137, 1382.4303]"
"(2, 8, 'softplus')",50.4,"[53, 47, 58, 57, 37]",0.7685087437416123,"[0.717022850847545, 0.7278200042825408, 0.8798417235147733, 0.8175607640326902, 0.7002983760305115]",2686.6274,"[2812.8608, 2473.3237, 2603.5933, 2456.2056, 3087.1538]"
"(2, 8, 'tanh')",306.2,"[262, 335, 276, 381, 277]",0.9651820736437905,"[0.9684536893262131, 0.9760209297604104, 0.950548738514543, 0.9895709032643428, 0.9413161073534434]",1059.3782,"[939.1757, 734.12335, 1670.2634, 587.25806, 1366.0707]"
"(2, 9, 'elu')",428.4,"[972, 518, 58, 551, 43]",0.901440427735897,"[0.9738784782423395, 0.9762564770261452, 0.8903882402578285, 0.9843391891549953, 0.6823397539981764]",1593.9545,"[854.61755, 730.5087, 2486.7085, 719.63574, 3178.3018]"
"(2, 9, 'sigmoid')",187.4,"[32, 107, 672, 25, 101]",0.5017059234256807,"[-0.04006148562248946, 0.8254415744819972, 0.9507606672752545, -0.03714097775148617, 0.8095298387451273]",3471.4907,"[5392.648, 1980.7206, 1666.6807, 5856.3164, 2461.0881]"
"(2, 9, 'softplus')",478.2,"[1142, 90, 75, 1024, 60]",0.8917954387924014,"[0.9728880531541743, 0.8822443665183792, 0.8839160297518218, 0.9900117679351949, 0.7299169766024369]",1712.3851,"[870.66864, 1626.8357, 2559.0713, 574.71155, 2930.639]"
"(2, 9, 'tanh')",361.6,"[723, 448, 60, 379, 198]",0.9376113670339155,"[0.9806674237426165, 0.9797207870443229, 0.8273031640401731, 0.9812284380781141, 0.9191370222643508]",1384.6204,"[735.2202, 675.116, 3121.3213, 787.87225, 1603.5723]"
"(2, 10, 'elu')",472.2,"[689, 909, 37, 700, 26]",0.8406803726384912,"[0.9701013408880076, 0.9832897452321985, 0.8099040509517089, 0.9818125431461779, 0.4582941829743623]",1945.5823,"[914.32043, 612.8362, 3274.7844, 775.5175, 4150.4526]"
"(2, 10, 'sigmoid')",160.0,"[19, 88, 576, 23, 94]",0.5168379482109454,"[0.05339290189359358, 0.7795608083419483, 0.9615146747074199, 0.03305087998971867, 0.7566704761220469]",3456.0767,"[5144.6694, 2225.857, 1473.4788, 5654.672, 2781.705]"
"(2, 10, 'softplus')",482.6,"[877, 586, 61, 852, 37]",0.8963361088921123,"[0.9828537067157469, 0.9791522930097597, 0.8903717663407877, 0.9908204717131139, 0.638482306681153]",1561.0759,"[692.401, 684.5135, 2486.8953, 550.9546, 3390.615]"
"(2, 10, 'tanh')",145.6,"[28, 23, 36, 614, 27]",0.716930124640585,"[0.6716375364965532, 0.5670984332758637, 0.7183874295603982, 0.9813683686949415, 0.6461588551751682]",2854.8984,"[3030.0466, 3119.2302, 3985.8623, 784.93024, 3354.423]"
"(2, 11, 'elu')",332.6,"[599, 461, 36, 519, 48]",0.9148520219688111,"[0.9744523739158417, 0.9838702335584587, 0.8545866501479799, 0.9893374356607946, 0.7720134165609804]",1519.5631,"[845.17737, 602.09753, 2864.1675, 593.79486, 2692.5781]"
"(2, 11, 'sigmoid')",218.4,"[26, 80, 97, 803, 86]",0.6970751316409869,"[0.03959778591018537, 0.8240724997849057, 0.8129913058826431, 0.9875672952139609, 0.8211467714132396]",2688.925,"[5182.0205, 1988.4731, 3248.0833, 641.19244, 2384.8557]"
"(2, 11, 'softplus')",635.8,"[1947, 415, 58, 692, 67]",0.9246086068401447,"[0.9842705327294236, 0.9839654142530693, 0.913666500238255, 0.9912503593305796, 0.7498902276493955]",1365.7012,"[663.17725, 600.3185, 2206.9167, 537.899, 2820.1943]"
"(2, 11, 'tanh')",195.8,"[352, 331, 37, 230, 29]",0.9007334265658319,"[0.9714464500688802, 0.9819946275467529, 0.8595904715698379, 0.974113724072886, 0.716521859570802]",1654.3519,"[893.5166, 636.1418, 2814.4568, 925.2101, 3002.434]"
"(2, 12, 'elu')",348.8,"[673, 512, 33, 483, 43]",0.8983525536995284,"[0.9774825401113139, 0.9845526998799556, 0.8034196219165098, 0.9884922028151273, 0.7378157037747353]",1643.4427,"[793.4732, 589.2223, 3330.1697, 616.8814, 2887.467]"
"(2, 12, 'sigmoid')",273.4,"[16, 72, 87, 727, 465]",0.7093053964813256,"[0.04687483751007959, 0.7592374303726608, 0.8095289345516155, 0.9889595088478931, 0.9419262711243795]",2545.9487,"[5162.351, 2326.2017, 3278.0137, 604.22656, 1358.9502]"
"(2, 12, 'softplus')",521.2,"[1162, 536, 56, 816, 36]",0.8961349032221989,"[0.9814985430582172, 0.985016531297204, 0.8746092486857663, 0.9931086142108878, 0.6464415788589195]",1557.9373,"[719.2428, 580.30865, 2659.6777, 477.37415, 3353.083]"
"(2, 12, 'tanh')",324.2,"[303, 375, 348, 304, 291]",0.9611097232293041,"[0.9674232918248408, 0.9840732511961223, 0.9509889132658592, 0.9843034572978225, 0.9187597025618757]",1108.6531,"[954.3906, 598.2964, 1662.8132, 720.4563, 1607.3092]"
"(2, 13, 'elu')",394.6,"[476, 542, 217, 367, 371]",0.9577328231418905,"[0.970779684735632, 0.9778105159728174, 0.9293458260259995, 0.9839658825989256, 0.9267622063760781]",1172.1648,"[903.8888, 706.19794, 1996.4811, 728.1622, 1526.0942]"
"(2, 13, 'sigmoid')",422.6,"[15, 441, 384, 607, 666]",0.7807818474328102,"[0.029572597877204454, 0.979877598535269, 0.952018647206348, 0.9857766418268092, 0.9566637517184201]",1877.2976,"[5208.997, 672.50073, 1645.2523, 685.8146, 1173.9224]"
"(2, 13, 'softplus')",402.6,"[850, 338, 342, 457, 26]",0.8838585355676317,"[0.9833643636980802, 0.9839601868204466, 0.958541858532771, 0.9894571255590391, 0.5039691432278217]",1474.7668,"[682.0124, 600.4163, 1529.33, 590.4527, 3971.623]"
