,Index,Alias,Sol_prop,Pro_var,f_all_DIST_C4H8_T1,f_all_RebDuty_T1,f_all_DIST_C4H6_T2,f_all_RebDuty_T2,f_ave_DIST_C4H8_T1,f_ave_RebDuty_T1,f_ave_DIST_C4H6_T2,f_ave_RebDuty_T2,f_std_DIST_C4H8_T1,f_std_RebDuty_T1,f_std_DIST_C4H6_T2,f_std_RebDuty_T2,DIST_C4H8_T1,DIST_C4H6_T1,RebDuty_T1,DIST_C4H6_T2,DIST_SOL_T2,RebDuty_T2,hasIssue,hasERROR,CAPEX,OPEX,TAC,RebDuty_total
128,25,C4H9NO-D0,"[1.37054272e+00 2.80490191e+00 8.71216000e+01 9.37304485e+02
 1.54843778e+02 9.12649246e-01]","[80 9.397885094848672 3.5034704924135105 2.3165825792726498 18
 1.9999176747078513 3.5740000385816075]",[0.91235018 0.92101395 0.92083246 0.90725887 0.92249703],"[20490.44726562 20843.78320312 20192.91015625 21028.72265625
 23490.98632812]",[0.99404329 0.99701703 0.99645472 0.99621457 0.99772626],"[ 9769.9921875   9996.50585938 10083.93945312  9961.64648438
  8267.53222656]",0.916790497,21209.36992,0.996291173,9615.923242,0.005954963,1176.613849,0.001238703,681.9534344,0.970454812,0.029536601,19755.6288,0.970454831,0.999998147,11376.928,FALSE,FALSE,7810433.24,6994398.76,10135089.6,31132.5568
129,25,C4H6O3,"[1.70123065e+00 2.34424667e+00 1.02089840e+02 1.07407895e+03
 1.60937477e+02 8.42570370e-01]","[80 9.397885094848672 3.5034704924135105 2.3165825792726498 18
 1.9999176747078513 3.5740000385816075]",[0.97323787 0.97937441 0.95439935 0.96574223 0.97602969],"[17970.16015625 18914.02539062 19506.82421875 20302.83789062
 22812.24414062]",[0.99134201 0.99370968 0.99298829 0.99146348 0.99587125],"[15323.79101562 12266.80664062 12648.09765625 12957.31054688
  7249.08886719]",0.969756711,19901.21836,0.993074942,12089.01895,0.008898692,1642.829987,0.001663104,2645.251643,0.998863124,0.000948153,18313.4271,0.998863126,0.999959267,10844.9284,FALSE,FALSE,7219638.25,6719219.27,9622342.69,29158.3555
130,26,C4H6O2-N1,"[1.55722735e+00 1.26968514e+00 8.60904400e+01 9.79078611e+02
 1.60859221e+02 7.51024251e-01]","[75 9.328026360047973 3.6187538397493113 2.387642551867656 19
 1.9823227193107615 3.6043688722820826]",[0.95250386 0.95715547 0.94587809 0.95851696 0.95978189],"[17060.43359375 18156.23828125 18249.45898438 18067.81445312
 19532.46289062]",[0.98752964 0.98941141 0.98940384 0.98481041 0.98709971],[8488.69042969 6308.80908203 7488.63134766 6251.20751953 4383.06591797],0.954767251,18213.28164,0.987651002,6584.080859,0.005080365,786.7682298,0.001706406,1376.720392,0.985559012,0.000924547,17560.4185,0.985532053,0.997163478,7724.23685,FALSE,FALSE,6918434.52,5852526.54,8634531.47,25284.65535
131,26,C4H7NO-E2,"[1.47646357e+00 2.62126273e+00 8.51057200e+01 9.36474793e+02
 1.50766005e+02 6.81518567e-01]","[75 9.328026360047973 3.6187538397493113 2.387642551867656 19
 1.9823227193107615 3.6043688722820826]",[0.93670309 0.95089388 0.93996662 0.92925078 0.9456495 ],"[20273.7421875  21146.09179688 20517.11914062 20921.02148438
 24063.15820312]",[0.99392235 0.99514526 0.99495196 0.99406093 0.99689263],"[10718.7109375  10590.35058594 10535.11621094 10760.60546875
  7781.7890625 ]",0.940492773,21384.22656,0.994994628,10077.31445,0.007426923,1373.53505,0.001062872,1150.695564,0.979299645,0.020681787,18785.533,0.97929966,0.999996112,11552.0302,FALSE,FALSE,7436631.19,6871673.34,9862052.84,30337.5632
132,26,C5H8O2-D1,"[1.47337951e+00 2.01163634e+00 1.00117320e+02 9.69155972e+02
 1.63250625e+02 7.65843576e-01]","[75 9.328026360047973 3.6187538397493113 2.387642551867656 19
 1.9823227193107615 3.6043688722820826]",[0.93934172 0.94747221 0.9319734  0.93608534 0.94444472],"[18778.10742188 19986.56835938 19908.06640625 20781.359375
 23413.18359375]",[0.9907155  0.99291587 0.99306023 0.99072742 0.99438572],"[10097.60449219  9034.17578125  9540.53027344  9191.328125
  6621.38720703]",0.939863479,20573.45703,0.99236095,8897.005176,0.005579973,1556.774457,0.001433354,1194.942859,0.996895257,0.002654358,19085.5218,0.996895284,0.999905684,10747.159,FALSE,FALSE,7192075.25,6780633.83,9672673.75,29832.6808
133,26,C4H9NO-D0,"[1.37054272e+00 2.80490191e+00 8.71216000e+01 9.37304485e+02
 1.54843778e+02 9.12649246e-01]","[75 9.328026360047973 3.6187538397493113 2.387642551867656 19
 1.9823227193107615 3.6043688722820826]",[0.90909225 0.91835612 0.91911799 0.90591747 0.92157149],"[20761.38867188 21097.16015625 20553.98242188 21413.08007812
 23917.515625  ]",[0.99383563 0.99697864 0.99638367 0.9961797  0.9976356 ],"[ 9844.21972656 10069.4296875  10160.9375      9955.85546875
  8195.11523438]",0.914811063,21548.62539,0.996202648,9645.111523,0.006142009,1220.072999,0.001287758,732.7779277,0.968194205,0.031796397,19944.0775,0.968194228,0.999998032,11449.5135,FALSE,FALSE,7647072.57,7006773.74,10081774.8,31393.591
134,26,C4H6O3,"[1.70123065e+00 2.34424667e+00 1.02089840e+02 1.07407895e+03
 1.60937477e+02 8.42570370e-01]","[75 9.328026360047973 3.6187538397493113 2.387642551867656 19
 1.9823227193107615 3.6043688722820826]",[0.97202027 0.97852659 0.95479083 0.9659006  0.97628695],"[18227.625      19099.94921875 19799.27148438 20625.4375
 23098.96875   ]",[0.9910143  0.99346328 0.99283922 0.99149394 0.99572819],"[15419.578125   12408.16210938 12738.70019531 13009.48632812
  7232.71875   ]",0.969505048,20170.25039,0.992907786,12161.7291,0.008523016,1663.823902,0.001664465,2684.065591,0.998608647,0.001190631,18416.8245,0.99860865,0.999957967,10936.1503,FALSE,FALSE,7026282.75,6723474.37,9548846.68,29352.9748
135,27,C5H8O2-D1,"[1.47337951e+00 2.01163634e+00 1.00117320e+02 9.69155972e+02
 1.63250625e+02 7.65843576e-01]","[77 9.075856583939935 3.695121934479454 2.3285360942590096 18
 1.9648448129321883 3.5224484733166985]",[0.9359926  0.94403422 0.92711759 0.9318608  0.9408145 ],"[18342.80859375 19470.05664062 19477.59375    20223.296875
 22892.08007812]",[0.99092507 0.99300838 0.99300826 0.99058294 0.99430346],[9964.75976562 8906.54589844 9425.0234375  9102.61035156 6573.01757812],0.935963941,20081.16719,0.992365623,8794.391406,0.006062208,1528.468496,0.00140246,1167.007977,0.996989824,0.002542364,18633.977,0.99698985,0.999899548,10429.7456,FALSE,FALSE,7091470.29,6615635.4,9467220.58,29063.7226
136,27,C4H6O2-N1,"[1.55722735e+00 1.26968514e+00 8.60904400e+01 9.79078611e+02
 1.60859221e+02 7.51024251e-01]","[77 9.075856583939935 3.695121934479454 2.3285360942590096 18
 1.9648448129321883 3.5224484733166985]",[0.9497484  0.95423412 0.94195229 0.95557576 0.95699954],"[16678.56640625 17692.5546875  17825.65820312 17546.06445312
 19003.21289062]",[0.9876253  0.98975617 0.98943758 0.98461515 0.98679   ],[8427.40722656 6235.59619141 7414.01660156 6170.6875     4319.62255859],0.951702023,17749.21133,0.987644839,6513.466016,0.005447111,744.1939559,0.001875195,1377.085341,0.985272419,0.000875923,17148.2276,0.985211917,0.997012283,7503.8694,FALSE,FALSE,6817437.97,5715569.94,8456962.67,24652.097
137,27,C4H7NO-E2,"[1.47646357e+00 2.62126273e+00 8.51057200e+01 9.36474793e+02
 1.50766005e+02 6.81518567e-01]","[77 9.075856583939935 3.695121934479454 2.3285360942590096 18
 1.9648448129321883 3.5224484733166985]",[0.93321168 0.94757485 0.93527961 0.92445302 0.94188875],"[19828.82226562 20620.87695312 20071.9765625  20414.58203125
 23530.29492188]",[0.99409336 0.99516308 0.9949255  0.99399155 0.9968816 ],"[10532.65820312 10407.828125   10357.22265625 10664.10058594
  7747.45507812]",0.936481583,20893.31055,0.99501102,9941.85293,0.007862842,1346.462956,0.001040282,1102.337459,0.978726993,0.021253466,18334.6947,0.978727009,0.999995804,11231.3161,FALSE,FALSE,7324328.45,6706231.89,9651452.78,29566.0108
138,27,C4H9NO-D0,"[1.37054272e+00 2.80490191e+00 8.71216000e+01 9.37304485e+02
 1.54843778e+02 9.12649246e-01]","[77 9.075856583939935 3.695121934479454 2.3285360942590096 18
 1.9648448129321883 3.5224484733166985]",[0.90467024 0.91385394 0.91414094 0.9006781  0.91703171],"[20299.34960938 20557.21679688 20089.13867188 20846.26953125
 23378.46679688]",[0.99395001 0.99692047 0.99636948 0.99612552 0.99758875],"[ 9668.95507812  9922.21582031 10000.54199219  9907.24414062
  8180.34960938]",0.910074985,21034.08828,0.996190846,9535.861328,0.006272499,1199.296761,0.001228334,686.7676569,0.967140117,0.032849984,19468.3196,0.967140141,0.999997874,11117.6406,FALSE,FALSE,7528481.45,6836263.24,9863577.08,30585.9602
139,27,C5H8O3-D2,"[   1.49938283    3.05229389  116.11672    1071.2011      204.390902
    1.56011254]","[77 9.075856583939935 3.695121934479454 2.3285360942590096 18
 1.9648448129321883 3.5224484733166985]",[0.95626742 0.95980793 0.95706391 0.96446204 0.96543527],"[23037.24414062 22724.01367188 22788.27148438 24196.62695312
 24829.2734375 ]",[0.99426752 0.99799001 0.99746609 0.99653518 0.99804676],"[12818.93847656 11710.92578125 12104.66113281 10859.37792969
  9997.65429688]",0.960607314,23515.08594,0.996861112,11498.31152,0.003746931,845.4554161,0.001405638,981.5425074,0.994260336,0.005734772,21186.6206,0.994260337,0.99999895,12555.3526,FALSE,FALSE,8012228.97,7294372.21,10516208.1,33741.9732
140,28,C5H8O2-D1,"[1.47337951e+00 2.01163634e+00 1.00117320e+02 9.69155972e+02
 1.63250625e+02 7.65843576e-01]","[54 9.805258073084028 3.5813507594928096 2.498270630863715 19
 1.999767774347837 3.540897480820403]",[0.92831117 0.93479854 0.92381024 0.92984211 0.9380253 ],"[19475.37109375 21042.62304688 20617.9296875  22021.66796875
 24405.65234375]",[0.99043185 0.99263704 0.99278545 0.99047673 0.99411702],"[10163.25        9125.94628906  9619.32714844  9281.78417969
  6599.88525391]",0.930957472,21512.64883,0.992089617,8958.038574,0.004980718,1661.35589,0.001431352,1231.562297,0.987715017,0.011849603,19799.3014,0.987715121,0.999912864,11185.3841,FALSE,FALSE,6561413.69,7042855.74,9681297.32,30984.6855
