hyper,ave_epoch,epoch,ave_indicator,indicator,ave_score,socre
"(1, 10, 'elu')",902.6,"[606, 925, 260, 1246, 1476]",0.9974974278968516,"[0.9978940568100534, 0.9989841507841086, 0.9944326326967584, 0.9975355568817494, 0.9986407423115881]",173.22493,"[162.95854, 112.15311, 275.8866, 182.14539, 132.98103]"
"(1, 10, 'sigmoid')",1937.2,"[61, 4276, 1820, 640, 2889]",0.966546713117926,"[0.8356427279451297, 0.9995793964306435, 0.9991645249567519, 0.9988457917728414, 0.9995011244842632]",364.7754,"[1439.6213, 72.166084, 106.874084, 124.652466, 80.56287]"
"(1, 10, 'softplus')",4809.8,"[10000, 1868, 1161, 10000, 1020]",0.9990300066327309,"[0.9995948095473206, 0.999379466270902, 0.9982309205181461, 0.9995188951528982, 0.998425941674388]",107.646866,"[71.47981, 87.65554, 155.51753, 80.47827, 143.10316]"
"(1, 10, 'tanh')",1323.4,"[1790, 745, 910, 2202, 970]",0.999311009269215,"[0.9993028607937194, 0.999350835587939, 0.9991109238741113, 0.9995153522885648, 0.9992750738017407]",94.31041,"[93.75913, 89.6549, 110.24913, 80.774055, 97.11486]"
"(1, 11, 'elu')",3212.0,"[8433, 2342, 1921, 2136, 1228]",0.999208305107485,"[0.9995543914336684, 0.9990422287396847, 0.9993470715001853, 0.9992387988975341, 0.9988590349663526]",100.28108,"[74.960175, 108.899925, 94.47969, 101.22982, 121.835815]"
"(1, 11, 'sigmoid')",1888.6,"[58, 3315, 1874, 1789, 2407]",0.9667540647007667,"[0.8353588111316572, 0.999785258923231, 0.9993150971764817, 0.9995512068477648, 0.9997599494246993]",344.56155,"[1440.8643, 51.564907, 96.76541, 77.72879, 55.884346]"
"(1, 11, 'softplus')",1940.4,"[3040, 3835, 939, 645, 1243]",0.9988784983252552,"[0.9990897770117969, 0.9993499150378606, 0.9987338054965014, 0.9984449866056576, 0.9987740074744591]",119.88041,"[107.1341, 89.718445, 131.5697, 144.68578, 126.294]"
"(1, 11, 'tanh')",2224.2,"[5372, 1419, 1348, 1552, 1430]",0.9995314166665242,"[0.9997004948694086, 0.999532390466356, 0.9993902245209345, 0.9995139504875138, 0.999520022988408]",77.75277,"[61.454823, 76.09189, 91.30418, 80.89078, 79.02219]"
"(1, 12, 'elu')",1624.6,"[3460, 1196, 1059, 307, 2101]",0.9979911884286189,"[0.9995482523203442, 0.999230386294454, 0.9991029034147109, 0.9930223446549428, 0.9990520554586433]",140.27596,"[75.47476, 97.618706, 110.74529, 306.48804, 111.05299]"
"(1, 12, 'sigmoid')",2205.0,"[54, 3238, 1277, 1396, 5060]",0.9660017199411864,"[0.831781861592102, 0.9995200790321045, 0.9994919200642824, 0.9995262661539626, 0.9996884728634803]",352.077,"[1456.4321, 77.08707, 83.3435, 79.85939, 63.66295]"
"(1, 12, 'softplus')",1166.0,"[2066, 1943, 1702, 58, 61]",0.9910398682388847,"[0.9988400617581354, 0.9992714380987572, 0.9993427458120564, 0.9774889298642166, 0.9802561656612581]",273.6065,"[120.94035, 94.9795, 94.792145, 550.4994, 506.82098]"
"(1, 12, 'tanh')",1627.0,"[2576, 1337, 1323, 965, 1934]",0.9995272020236954,"[0.9996563592431464, 0.9995150693590229, 0.9994554128136041, 0.9994580319632191, 0.9995511367394844]",78.28735,"[65.82732, 77.488365, 86.285805, 85.41726, 76.41803]"
"(1, 13, 'elu')",2062.4,"[2068, 1470, 2147, 2971, 1656]",0.9994655198867605,"[0.9994608778293851, 0.9993692303054607, 0.9995846882978199, 0.9995587403054699, 0.9993540626956665]",82.9847,"[82.45128, 88.37554, 75.35165, 77.07365, 91.671425]"
"(1, 13, 'sigmoid')",2321.0,"[51, 2041, 3468, 1781, 4264]",0.9666149911127017,"[0.834410887658973, 0.9995518435106817, 0.999787326692912, 0.9995987629529978, 0.9997261347479436]",341.3212,"[1445.0061, 74.492325, 53.921524, 73.495255, 59.69078]"
"(1, 13, 'softplus')",1691.6,"[418, 6700, 622, 658, 60]",0.9948600772294419,"[0.996645537969085, 0.9997646275025258, 0.9985301875782377, 0.9984158317063072, 0.9809442013910539]",209.07089,"[205.6673, 53.985176, 141.75443, 146.03583, 497.91174]"
"(1, 13, 'tanh')",1811.6,"[1984, 1507, 1932, 2288, 1347]",0.9997172747804667,"[0.9998557057949157, 0.9996009852750772, 0.9997281174787506, 0.9997114491271425, 0.9996901162264472]",59.94671,"[42.65582, 70.28961, 60.96721, 62.326103, 63.49481]"
"(1, 14, 'elu')",2311.0,"[4641, 1791, 2377, 1512, 1234]",0.9995256243027464,"[0.999795226697761, 0.9995562718219729, 0.9995018090945407, 0.9994300336826664, 0.9993447802167915]",77.47804,"[50.81483, 74.123375, 82.52843, 87.59582, 92.32777]"
"(1, 14, 'sigmoid')",4665.2,"[42, 10000, 2550, 5286, 5448]",0.9656776581474883,"[0.8294351750728088, 0.9998777976363842, 0.9996682489612244, 0.9997704767112144, 0.9996365923558103]",339.4295,"[1466.5557, 38.898823, 67.34601, 55.58686, 68.759995]"
"(1, 14, 'softplus')",1035.4,"[2498, 1296, 1259, 60, 64]",0.990794935009758,"[0.9992050374250615, 0.998869875302148, 0.998814902580378, 0.9780105817769729, 0.9790742779642294]",282.31097,"[100.12145, 118.29322, 127.286606, 544.0836, 521.7699]"
"(1, 14, 'tanh')",1922.8,"[1554, 1831, 2123, 2143, 1963]",0.999691943692406,"[0.9998419529853821, 0.999556528618702, 0.9996130406792686, 0.9997358868312421, 0.9997123093474353]",62.45716,"[44.64234, 74.10192, 72.734146, 59.62849, 61.1789]"
"(1, 15, 'elu')",871.8,"[1982, 1138, 26, 26, 1187]",0.9233585881562503,"[0.9997574528670706, 0.9993787160641878, 0.801856990185442, 0.8168779965260651, 0.9989217851384858]",695.48486,"[55.303406, 87.70851, 1645.8682, 1570.1062, 118.43811]"
"(1, 15, 'sigmoid')",4732.0,"[3668, 4182, 1688, 4122, 10000]",0.9996401338064734,"[0.9998573727560356, 0.999601149149767, 0.9993747563511777, 0.999636395307214, 0.9997309954681723]",66.85227,"[42.408714, 70.27517, 92.45498, 69.96382, 59.1587]"
"(1, 15, 'softplus')",4241.0,"[7947, 1395, 1662, 9550, 651]",0.999194703183606,"[0.9996595613001059, 0.998750005532408, 0.9991925828879998, 0.9998146366383721, 0.9985567295591444]",96.39517,"[65.519905, 124.40868, 105.06418, 49.954052, 137.02905]"
"(1, 15, 'tanh')",2211.6,"[2061, 2787, 2033, 1691, 2486]",0.9996840111093078,"[0.9998770080227198, 0.999694565068001, 0.9996824690841782, 0.9995406591465662, 0.9996253542250737]",63.043518,"[39.381496, 61.497295, 65.88684, 78.63689, 69.81508]"
"(1, 16, 'elu')",2966.8,"[6195, 1034, 1048, 4178, 2379]",0.9995794913342773,"[0.9998911781037348, 0.9992729928933658, 0.999258952365743, 0.9997830228496684, 0.9996913104588737]",69.99873,"[37.0435, 94.878105, 100.653465, 54.046276, 63.372345]"
"(1, 16, 'sigmoid')",5507.4,"[5207, 621, 10000, 1709, 10000]",0.9993726990319178,"[0.9998970804040702, 0.9982388193596878, 0.9996908767478152, 0.9994597663320792, 0.9995769523159365]",81.63484,"[36.024906, 147.67216, 65.008705, 85.28047, 74.187965]"
"(1, 16, 'softplus')",2763.0,"[7634, 1450, 1278, 2148, 1305]",0.9991439049589372,"[0.9998240772335285, 0.9988408468644764, 0.9987382488490648, 0.9993208914351162, 0.9989954604125003]",101.63527,"[47.099342, 119.802826, 131.33864, 95.61552, 114.32004]"
"(1, 16, 'tanh')",3150.2,"[1728, 1637, 5587, 3566, 3233]",0.9998151714329095,"[0.9998231937203762, 0.9996256408115732, 0.9998844555227643, 0.9998462570999582, 0.9998963100098762]",47.453735,"[47.217464, 68.08335, 39.744797, 45.494232, 36.72884]"
"(2, 1, 'elu')",5941.2,"[9637, 38, 10000, 31, 10000]",0.8009960365265755,"[0.8373780495867055, 0.7515891797059044, 0.8197796109838389, 0.7604991092892326, 0.8357342330671955]",1602.594,"[1432.0012, 1753.8075, 1569.6674, 1795.6113, 1461.8821]"
"(2, 1, 'sigmoid')",2652.8,"[515, 772, 959, 10000, 1018]",0.8179818469121469,"[0.8279661749987527, 0.7946300982894435, 0.8108485216889626, 0.8271642781241163, 0.8293001614594592]",1538.2411,"[1472.8575, 1594.6488, 1608.0907, 1525.3711, 1490.2372]"
"(2, 1, 'softplus')",240.0,"[441, 52, 629, 42, 36]",0.32988602175177284,"[0.8340233065163813, -0.006675443276517923, 0.8131851968131806, -0.004171103100536033, 0.013068151806356343]",2767.0793,"[1446.6963, 3530.5422, 1598.1271, 3676.7375, 3583.2937]"
